MatchID,BattingTeamID,InningsNo,StrikerID,Striker,NonStrikerID,PartnershipTotal,StrikerRuns,StrikerBalls,Extras,NonStrikerRuns,NonStrikerBalls,MatchMaxOver,MatchMinOver,NonStriker,@I := 0,RowNumber
1437,20,1,2020-100mb00000000525-4d2e1ac6639511,Abdul Samad,2018-100mb00000000033-d93110bbf88911,12,1,2,2,9,5,16.6,15.6,Pat Cummins,0,15
1437,20,1,2018-100mb00000000033-d93110bbf88911,Pat Cummins,2020-100mb00000000525-4d2e1ac6639511,12,9,5,2,1,2,16.6,15.6,Abdul Samad,0,16
1437,20,1,2018-100mb00000000033-d93110bbf88911,Pat Cummins,2023-100mb00000001943-b03b1676c40511,37,26,12,3,8,7,19.6,17.1,Sanvir Singh,0,17
1437,20,1,2023-100mb00000001943-b03b1676c40511,Sanvir Singh,2018-100mb00000000033-d93110bbf88911,37,8,7,3,26,12,19.6,17.1,Pat Cummins,0,18
1437,17,2,2019-100mb00000000164-8ae075db44ad11,Ishan Kishan,2018-100mb00000000006-2cf4bba8e99b11,26,9,7,13,4,3,1.4,0.1,Rohit Sharma,0,1
1437,17,2,2018-100mb00000000006-2cf4bba8e99b11,Rohit Sharma,2019-100mb00000000164-8ae075db44ad11,26,4,3,13,9,7,1.4,0.1,Ishan Kishan,0,2
1437,17,2,2024-100mb00000003107-805cae57df9b11,Naman Dhir,2018-100mb00000000006-2cf4bba8e99b11,5,0,8,5,0,2,3.2,1.5,Rohit Sharma,0,3
1437,17,2,2018-100mb00000000006-2cf4bba8e99b11,Rohit Sharma,2024-100mb00000003107-805cae57df9b11,5,0,2,5,0,8,3.2,1.5,Naman Dhir,0,4
1437,17,2,2019-100mb00000000174-619a804244af11,Suryakumar Yadav,2024-100mb00000003107-805cae57df9b11,0,0,4,0,0,1,4.1,3.3,Naman Dhir,0,5
1437,17,2,2024-100mb00000003107-805cae57df9b11,Naman Dhir,2019-100mb00000000174-619a804244af11,0,0,1,0,0,4,4.1,3.3,Suryakumar Yadav,0,6
1437,17,2,2019-100mb00000000174-619a804244af11,Suryakumar Yadav,2022-100mb00000000993-60c58f9ea44c11,143,102,47,4,37,32,17.2,4.2,Tilak Varma,0,7
1437,17,2,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,2019-100mb00000000174-619a804244af11,143,37,32,4,102,47,17.2,4.2,Suryakumar Yadav,0,8
1440,19,1,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis,2018-wicb00000000002-47ea5a6ae99a11,19,9,7,0,10,7,2.2,0.1,Virat Kohli,0,1
1440,19,1,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2019-100mb00000000094-1e8fa14543ee11,19,10,7,0,9,7,2.2,0.1,Faf Du Plessis,0,2
1440,19,1,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2023-100mb00000001941-9401571cc40411,24,12,7,0,12,7,4.4,2.3,Will Jacks,0,3
1440,19,1,2023-100mb00000001941-9401571cc40411,Will Jacks,2018-wicb00000000002-47ea5a6ae99a11,24,12,7,0,12,7,4.4,2.3,Virat Kohli,0,4
1440,19,1,2021-100mb00000000597-a0edfee691e511,Rajat Patidar,2018-wicb00000000002-47ea5a6ae99a11,76,55,23,1,20,9,9.6,4.5,Virat Kohli,0,5
1440,19,1,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2021-100mb00000000597-a0edfee691e511,76,20,9,1,55,23,9.6,4.5,Rajat Patidar,0,6
1440,19,1,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2020-100mb00000000550-247665a42ff311,92,50,24,5,37,22,17.4,10.1,Cameron Green,0,7
1440,19,1,2020-100mb00000000550-247665a42ff311,Cameron Green,2018-wicb00000000002-47ea5a6ae99a11,92,37,22,5,50,24,17.4,10.1,Virat Kohli,0,8
1440,19,1,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik,2020-100mb00000000550-247665a42ff311,27,18,7,1,8,3,19.1,17.5,Cameron Green,0,9
1440,19,1,2020-100mb00000000550-247665a42ff311,Cameron Green,2018-100mb00000000013-1031ba8ae99c11,27,8,3,1,18,7,19.1,17.5,Dinesh Karthik,0,10
1440,19,1,2020-100mb00000000550-247665a42ff311,Cameron Green,2019-100mb00000000184-117a285844b711,2,1,1,1,0,2,19.4,19.2,Mahipal Lomror,0,11
1440,19,1,2019-100mb00000000184-117a285844b711,Mahipal Lomror,2020-100mb00000000550-247665a42ff311,2,0,2,1,1,1,19.4,19.2,Cameron Green,0,12
1440,19,1,2020-100mb00000000550-247665a42ff311,Cameron Green,2022-100mb00000001483-5afb915c543411,1,0,1,0,1,1,19.6,19.5,Swapnil Singh,0,13
1440,19,1,2022-100mb00000001483-5afb915c543411,Swapnil Singh,2020-100mb00000000550-247665a42ff311,1,1,1,0,0,1,19.6,19.5,Cameron Green,0,14
1440,15,2,2019-100mb00000000137-d774e3d1449c11,Prabhsimran Singh,2019-100mb00000000216-33c1188144bd11,6,6,4,0,0,0,0.4,0.1,Jonny Bairstow,0,1
1440,15,2,2019-100mb00000000216-33c1188144bd11,Jonny Bairstow,2019-100mb00000000137-d774e3d1449c11,6,0,0,0,6,4,0.4,0.1,Prabhsimran Singh,0,2
1440,15,2,2019-100mb00000000216-33c1188144bd11,Jonny Bairstow,2022-100mb00000001426-5cf9b7f5336311,65,27,16,1,37,15,5.5,0.5,Rilee Rossouw,0,3
1440,15,2,2022-100mb00000001426-5cf9b7f5336311,Rilee Rossouw,2019-100mb00000000216-33c1188144bd11,65,37,15,1,27,16,5.5,0.5,Jonny Bairstow,0,4
1440,15,2,2022-100mb00000001426-5cf9b7f5336311,Rilee Rossouw,2019-100mb00000000191-df21803b44b711,36,24,12,0,12,7,8.6,5.6,Shashank Singh,0,5
1440,15,2,2019-100mb00000000191-df21803b44b711,Shashank Singh,2022-100mb00000001426-5cf9b7f5336311,36,12,7,0,24,12,8.6,5.6,Rilee Rossouw,0,6
1440,15,2,2019-100mb00000000191-df21803b44b711,Shashank Singh,2022-100mb00000001000-d90666b7a44d11,18,13,7,0,5,4,10.5,9.1,Jitesh Sharma,0,7
1440,15,2,2022-100mb00000001000-d90666b7a44d11,Jitesh Sharma,2019-100mb00000000191-df21803b44b711,18,5,4,0,13,7,10.5,9.1,Shashank Singh,0,8
1440,15,2,2019-100mb00000000191-df21803b44b711,Shashank Singh,2019-100mb00000000183-f4a991db44b611,1,1,1,0,0,2,11.2,10.6,Liam Livingstone,0,9
1440,15,2,2019-100mb00000000183-f4a991db44b611,Liam Livingstone,2019-100mb00000000191-df21803b44b711,1,0,2,0,1,1,11.2,10.6,Shashank Singh,0,10
1440,15,2,2019-100mb00000000191-df21803b44b711,Shashank Singh,2019-100mb00000000138-5bd8fcf6449d11,25,11,4,1,13,10,13.4,11.3,Sam Curran,0,11
1440,15,2,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,2019-100mb00000000191-df21803b44b711,25,13,10,1,11,4,13.4,11.3,Shashank Singh,0,12
1440,15,2,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,2024-100mb00000003109-b7f98c40df9d11,13,3,3,2,8,5,14.6,13.5,Ashutosh Sharma,0,13
1440,15,2,2024-100mb00000003109-b7f98c40df9d11,Ashutosh Sharma,2019-100mb00000000138-5bd8fcf6449d11,13,8,5,2,3,3,14.6,13.5,Sam Curran,0,14
1440,15,2,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,2019-100mb00000000114-8c98068c449611,6,6,3,0,0,0,15.3,15.1,Harshal Patel,0,15
1440,15,2,2019-100mb00000000114-8c98068c449611,Harshal Patel,2019-100mb00000000138-5bd8fcf6449d11,6,0,0,0,6,3,15.3,15.1,Sam Curran,0,16
1440,15,2,2019-100mb00000000114-8c98068c449611,Harshal Patel,2019-100mb00000000171-b2aa538f44ae11,4,0,1,0,4,3,16.1,15.4,Rahul Chahar,0,17
1440,15,2,2019-100mb00000000171-b2aa538f44ae11,Rahul Chahar,2019-100mb00000000114-8c98068c449611,4,4,3,0,0,1,16.1,15.4,Harshal Patel,0,18
1440,15,2,2019-100mb00000000171-b2aa538f44ae11,Rahul Chahar,2019-100mb00000000125-2485f88b449911,7,1,2,2,4,3,16.6,16.2,Arshdeep Singh,0,19
1440,15,2,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,2019-100mb00000000171-b2aa538f44ae11,7,4,3,2,1,2,16.6,16.2,Rahul Chahar,0,20
1441,35,1,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,2019-100mb00000000062-8fa4884a17f311,210,103,51,4,103,53,17.2,0.1,Shubman Gill,0,1
1441,35,1,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,2022-100mb00000000976-79aa33cca44611,210,103,53,4,103,51,17.2,0.1,Sai Sudharsan,0,2
1441,35,1,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,2019-100mb00000000128-e95bebea449911,3,1,2,0,2,2,17.6,17.3,David Miller,0,3
1441,35,1,2019-100mb00000000128-e95bebea449911,David Miller,2019-100mb00000000062-8fa4884a17f311,3,2,2,0,1,2,17.6,17.3,Shubman Gill,0,4
1441,35,1,2019-100mb00000000128-e95bebea449911,David Miller,2021-100mb00000000590-85eaa6f291e011,18,14,9,2,2,3,19.6,18.1,Shahrukh Khan,0,5
1441,35,1,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,2019-100mb00000000128-e95bebea449911,18,2,3,2,14,9,19.6,18.1,David Miller,0,6
1441,13,2,2021-100mb00000000724-7645abdd460011,Rachin Ravindra,2018-100mb00000000044-e03a43dbf88a11,2,1,2,0,1,4,0.6,0.1,Ajinkya Rahane,0,1
1441,13,2,2018-100mb00000000044-e03a43dbf88a11,Ajinkya Rahane,2021-100mb00000000724-7645abdd460011,2,1,4,0,1,2,0.6,0.1,Rachin Ravindra,0,2
1441,13,2,2018-100mb00000000044-e03a43dbf88a11,Ajinkya Rahane,2019-100mb00000000102-28e7fca043fc11,0,0,1,0,0,0,1.1,1.1,Ruturaj Gaikwad,0,3
1441,13,2,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,2018-100mb00000000044-e03a43dbf88a11,0,0,0,0,0,1,1.1,1.1,Ajinkya Rahane,0,4
1441,13,2,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell,2019-100mb00000000102-28e7fca043fc11,8,8,7,0,0,3,2.5,1.2,Ruturaj Gaikwad,0,5
1441,13,2,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,2019-100mb00000000083-a7fea83029c211,8,0,3,0,8,7,2.5,1.2,Daryl Mitchell,0,6
1441,13,2,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell,2019-100mb00000000206-501d92f644bb11,109,55,27,5,49,30,12.2,2.6,Moeen Ali,0,7
1441,13,2,2019-100mb00000000206-501d92f644bb11,Moeen Ali,2019-100mb00000000083-a7fea83029c211,109,49,30,5,55,27,12.2,2.6,Daryl Mitchell,0,8
1441,13,2,2019-100mb00000000206-501d92f644bb11,Moeen Ali,2019-100mb00000000211-dc1f6a2544bb11,16,7,6,1,8,6,14.2,12.3,Shivam Dube,0,9
1441,13,2,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,2019-100mb00000000206-501d92f644bb11,16,8,6,1,7,6,14.2,12.3,Moeen Ali,0,10
1441,13,2,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,2018-100mb00000000046-06b5ba89f88b11,30,13,7,1,16,7,16.4,14.3,Ravindra Jadeja,0,11
1441,13,2,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,2019-100mb00000000211-dc1f6a2544bb11,30,16,7,1,13,7,16.4,14.3,Shivam Dube,0,12
1441,13,2,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,2019-100mb00000000057-57100cf415ba11,4,2,3,0,2,2,17.3,16.5,MS Dhoni,0,13
1441,13,2,2019-100mb00000000057-57100cf415ba11,MS Dhoni,2018-100mb00000000046-06b5ba89f88b11,4,2,2,0,2,3,17.3,16.5,Ravindra Jadeja,0,14
1441,13,2,2019-100mb00000000075-0984e17e1e4011,Mitchell Santner,2019-100mb00000000057-57100cf415ba11,0,0,2,0,0,0,17.5,17.4,MS Dhoni,0,15
1441,13,2,2019-100mb00000000057-57100cf415ba11,MS Dhoni,2019-100mb00000000075-0984e17e1e4011,0,0,0,0,0,2,17.5,17.4,Mitchell Santner,0,16
1441,13,2,2019-100mb00000000105-4c526de743fe11,Shardul Thakur,2019-100mb00000000057-57100cf415ba11,27,3,4,0,24,9,19.6,17.6,MS Dhoni,0,17
1441,13,2,2019-100mb00000000057-57100cf415ba11,MS Dhoni,2019-100mb00000000105-4c526de743fe11,27,24,9,0,3,4,19.6,17.6,Shardul Thakur,0,18
1438,14,1,2024-100mb00000003115-5afd8ccce29e11,Jake Fraser - McGurk,2022-100mb00000001580-2e206f715b5511,60,50,20,0,10,6,4.2,0.1,Abishek Porel,0,1
1438,14,1,2022-100mb00000001580-2e206f715b5511,Abishek Porel,2024-100mb00000003115-5afd8ccce29e11,60,10,6,0,50,20,4.2,0.1,Jake Fraser - McGurk,0,2
1438,14,1,2022-100mb00000001580-2e206f715b5511,Abishek Porel,2019-100mb00000000268-22e2e3987add11,8,7,4,0,1,1,5.1,4.3,Shai Hope,0,3
1438,14,1,2019-100mb00000000268-22e2e3987add11,Shai Hope,2022-100mb00000001580-2e206f715b5511,8,1,1,0,7,4,5.1,4.3,Abishek Porel,0,4
1438,14,1,2019-100mb00000000110-79ae08f5449411,Axar Patel,2022-100mb00000001580-2e206f715b5511,42,15,10,1,26,15,9.2,5.2,Abishek Porel,0,5
1438,14,1,2022-100mb00000001580-2e206f715b5511,Abishek Porel,2019-100mb00000000110-79ae08f5449411,42,26,15,1,15,10,9.2,5.2,Axar Patel,0,6
1438,14,1,2022-100mb00000001580-2e206f715b5511,Abishek Porel,2018-100mb00000000018-6e65e6f7e99c11,34,22,11,0,12,9,12.4,9.3,Rishabh Pant,0,7
1438,14,1,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant,2022-100mb00000001580-2e206f715b5511,34,12,9,0,22,11,12.4,9.3,Abishek Porel,0,8
1438,14,1,2022-100mb00000001017-3e376712cc7911,Tristan Stubbs,2018-100mb00000000018-6e65e6f7e99c11,6,3,3,0,3,4,13.5,12.5,Rishabh Pant,0,9
1438,14,1,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant,2022-100mb00000001017-3e376712cc7911,6,3,4,0,3,3,13.5,12.5,Tristan Stubbs,0,10
1438,14,1,2019-100mb00000000234-6f2916d37ab711,Gulbadin Naib,2022-100mb00000001017-3e376712cc7911,45,19,15,0,26,14,18.4,13.6,Tristan Stubbs,0,11
1438,14,1,2022-100mb00000001017-3e376712cc7911,Tristan Stubbs,2019-100mb00000000234-6f2916d37ab711,45,26,14,0,19,15,18.4,13.6,Gulbadin Naib,0,12
1438,14,1,2019-100mb00000000172-1befbbeb44af11,Rasikh Salam,2022-100mb00000001017-3e376712cc7911,20,8,2,0,12,3,19.3,18.5,Tristan Stubbs,0,13
1438,14,1,2022-100mb00000001017-3e376712cc7911,Tristan Stubbs,2019-100mb00000000172-1befbbeb44af11,20,12,3,0,8,2,19.3,18.5,Rasikh Salam,0,14
1438,14,1,2019-100mb00000000172-1befbbeb44af11,Rasikh Salam,2018-100mb00000000014-227bc550e99c11,6,1,1,0,5,2,19.6,19.4,Kuldeep Yadav,0,15
1438,14,1,2018-100mb00000000014-227bc550e99c11,Kuldeep Yadav,2019-100mb00000000172-1befbbeb44af11,6,5,2,0,1,1,19.6,19.4,Rasikh Salam,0,16
1438,18,2,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2020-100mb00000000533-e895f279639811,4,0,0,0,4,2,0.2,0.1,Yashasvi Jaiswal,0,1
1438,18,2,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,2019-100mb00000000182-b78f12ef44b611,4,4,2,0,0,0,0.2,0.1,Jos Buttler,0,2
1438,18,2,2019-100mb00000000190-c62cbae544b711,Sanju Samson,2019-100mb00000000182-b78f12ef44b611,63,41,16,3,19,17,5.5,0.3,Jos Buttler,0,3
1438,18,2,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2019-100mb00000000190-c62cbae544b711,63,19,17,3,41,16,5.5,0.3,Sanju Samson,0,4
1438,18,2,2019-100mb00000000190-c62cbae544b711,Sanju Samson,2019-100mb00000000189-ac8c327a44b711,36,8,9,1,27,22,10.6,5.6,Riyan Parag,0,5
1438,18,2,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,2019-100mb00000000190-c62cbae544b711,36,27,22,1,8,9,10.6,5.6,Sanju Samson,0,6
1438,18,2,2019-100mb00000000190-c62cbae544b711,Sanju Samson,2024-100mb00000003112-76787b7ddf9f11,59,37,21,7,15,8,15.4,11.1,Shubham Dubey,0,7
1438,18,2,2024-100mb00000003112-76787b7ddf9f11,Shubham Dubey,2019-100mb00000000190-c62cbae544b711,59,15,8,7,37,21,15.4,11.1,Sanju Samson,0,8
1438,18,2,2024-100mb00000003112-76787b7ddf9f11,Shubham Dubey,2019-100mb00000000329-bee19eaeb1e711,18,10,4,4,4,2,16.4,15.5,Rovman Powell,0,9
1438,18,2,2019-100mb00000000329-bee19eaeb1e711,Rovman Powell,2024-100mb00000003112-76787b7ddf9f11,18,4,2,4,10,4,16.4,15.5,Shubham Dubey,0,10
1438,18,2,2023-100mb00000002033-4a1cf416d08711,Donovan Ferreira,2019-100mb00000000329-bee19eaeb1e711,1,1,3,0,0,0,17.1,16.5,Rovman Powell,0,11
1438,18,2,2019-100mb00000000329-bee19eaeb1e711,Rovman Powell,2023-100mb00000002033-4a1cf416d08711,1,0,0,0,1,3,17.1,16.5,Donovan Ferreira,0,12
1438,18,2,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,2019-100mb00000000329-bee19eaeb1e711,4,2,3,0,2,2,17.6,17.2,Rovman Powell,0,13
1438,18,2,2019-100mb00000000329-bee19eaeb1e711,Rovman Powell,2018-100mb00000000045-f658f1b6f88a11,4,2,2,0,2,3,17.6,17.2,Ravichandran Ashwin,0,14
1438,18,2,2019-100mb00000000066-573f78a31e3711,Trent Boult,2019-100mb00000000329-bee19eaeb1e711,9,2,2,0,7,6,19.2,18.1,Rovman Powell,0,15
1438,18,2,2019-100mb00000000329-bee19eaeb1e711,Rovman Powell,2019-100mb00000000066-573f78a31e3711,9,7,6,0,2,2,19.2,18.1,Trent Boult,0,16
1438,18,2,2019-100mb00000000109-5cc123ab449411,Avesh Khan,2019-100mb00000000066-573f78a31e3711,7,7,3,0,0,1,19.6,19.3,Trent Boult,0,17
1438,18,2,2019-100mb00000000066-573f78a31e3711,Trent Boult,2019-100mb00000000109-5cc123ab449411,7,0,1,0,7,3,19.6,19.3,Avesh Khan,0,18
1442,16,1,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,2022-100mb00000001220-372333e3f9f711,6,0,0,0,6,5,0.5,0.1,Phil Salt,0,1
1442,16,1,2022-100mb00000001220-372333e3f9f711,Phil Salt,2019-100mb00000000156-a6b6f42c44aa11,6,6,5,0,0,0,0.5,0.1,Sunil Narine,0,2
1442,16,1,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer,2019-100mb00000000156-a6b6f42c44aa11,4,4,1,0,0,1,1.1,0.6,Sunil Narine,0,3
1442,16,1,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,2021-100mb00000000584-a3f48c1791dd11,4,0,1,0,4,1,1.1,0.6,Venkatesh Iyer,0,4
1442,16,1,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer,2021-100mb00000000584-a3f48c1791dd11,30,7,10,2,21,8,4.1,1.2,Venkatesh Iyer,0,5
1442,16,1,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer,2018-100mb00000000012-ea4c47d2e99b11,30,21,8,2,7,10,4.1,1.2,Shreyas Iyer,0,6
1442,16,1,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer,2019-100mb00000000148-ef59629644a811,37,17,12,2,18,12,8.1,4.2,Nitish Rana,0,7
1442,16,1,2019-100mb00000000148-ef59629644a811,Nitish Rana,2021-100mb00000000584-a3f48c1791dd11,37,18,12,2,17,12,8.1,4.2,Venkatesh Iyer,0,8
1442,16,1,2019-100mb00000000141-e67c41d144a711,Andre Russell,2019-100mb00000000148-ef59629644a811,39,23,12,1,15,11,11.6,8.2,Nitish Rana,0,9
1442,16,1,2019-100mb00000000148-ef59629644a811,Nitish Rana,2019-100mb00000000141-e67c41d144a711,39,15,11,1,23,12,11.6,8.2,Andre Russell,0,10
1442,16,1,2019-100mb00000000141-e67c41d144a711,Andre Russell,2019-100mb00000000152-335aed3d44aa11,9,1,2,0,8,4,12.6,12.1,Rinku Singh,0,11
1442,16,1,2019-100mb00000000152-335aed3d44aa11,Rinku Singh,2019-100mb00000000141-e67c41d144a711,9,8,4,0,1,2,12.6,12.1,Andre Russell,0,12
1442,16,1,2022-100mb00000000991-d9fbad51a44b11,Ramandeep Singh,2019-100mb00000000152-335aed3d44aa11,23,10,6,1,12,8,15.2,13.1,Rinku Singh,0,13
1442,16,1,2019-100mb00000000152-335aed3d44aa11,Rinku Singh,2022-100mb00000000991-d9fbad51a44b11,23,12,8,1,10,6,15.2,13.1,Ramandeep Singh,0,14
1442,16,1,2018-100mb00000000031-b334eaf6f08611,Mitchell Starc,2022-100mb00000000991-d9fbad51a44b11,9,2,2,0,7,2,15.6,15.3,Ramandeep Singh,0,15
1442,16,1,2022-100mb00000000991-d9fbad51a44b11,Ramandeep Singh,2018-100mb00000000031-b334eaf6f08611,9,7,2,0,2,2,15.6,15.3,Mitchell Starc,0,16
1442,17,2,2019-100mb00000000164-8ae075db44ad11,Ishan Kishan,2018-100mb00000000006-2cf4bba8e99b11,65,40,22,7,18,20,6.5,0.1,Rohit Sharma,0,1
1442,17,2,2018-100mb00000000006-2cf4bba8e99b11,Rohit Sharma,2019-100mb00000000164-8ae075db44ad11,65,18,20,7,40,22,6.5,0.1,Ishan Kishan,0,2
1442,17,2,2019-100mb00000000174-619a804244af11,Suryakumar Yadav,2018-100mb00000000006-2cf4bba8e99b11,2,1,2,0,1,4,7.5,6.6,Rohit Sharma,0,3
1442,17,2,2018-100mb00000000006-2cf4bba8e99b11,Rohit Sharma,2019-100mb00000000174-619a804244af11,2,1,4,0,1,2,7.5,6.6,Suryakumar Yadav,0,4
1442,17,2,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,2019-100mb00000000174-619a804244af11,20,9,6,1,10,12,10.5,7.6,Suryakumar Yadav,0,5
1442,17,2,2019-100mb00000000174-619a804244af11,Suryakumar Yadav,2022-100mb00000000993-60c58f9ea44c11,20,10,12,1,9,6,10.5,7.6,Tilak Varma,0,6
1442,17,2,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,2018-100mb00000000054-e3ebefa2050a11,4,1,1,1,2,4,11.4,10.6,Hardik Pandya,0,7
1442,17,2,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,2022-100mb00000000993-60c58f9ea44c11,4,2,4,1,1,1,11.4,10.6,Tilak Varma,0,8
1442,17,2,2021-100mb00000000636-9e985b64160411,Tim David,2022-100mb00000000993-60c58f9ea44c11,1,0,3,1,0,0,12.1,11.5,Tilak Varma,0,9
1442,17,2,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,2021-100mb00000000636-9e985b64160411,1,0,0,1,0,3,12.1,11.5,Tim David,0,10
1442,17,2,2022-100mb00000001541-e0ad58e954e911,Nehal Wadera,2022-100mb00000000993-60c58f9ea44c11,25,3,3,1,21,8,13.6,12.2,Tilak Varma,0,11
1442,17,2,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,2022-100mb00000001541-e0ad58e954e911,25,21,8,1,3,3,13.6,12.2,Nehal Wadera,0,12
1442,17,2,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,2024-100mb00000003107-805cae57df9b11,19,1,1,1,17,6,15.1,14.1,Naman Dhir,0,13
1442,17,2,2024-100mb00000003107-805cae57df9b11,Naman Dhir,2022-100mb00000000993-60c58f9ea44c11,19,17,6,1,1,1,15.1,14.1,Tilak Varma,0,14
1442,17,2,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,2024-100mb00000003106-047b3989df9b11,1,0,1,0,1,1,15.3,15.2,Anshul Kamboj,0,15
1442,17,2,2024-100mb00000003106-047b3989df9b11,Anshul Kamboj,2022-100mb00000000993-60c58f9ea44c11,1,1,1,0,0,1,15.3,15.2,Tilak Varma,0,16
1442,17,2,2024-100mb00000003106-047b3989df9b11,Anshul Kamboj,2019-100mb00000000149-10d5663944a911,2,1,1,0,1,2,15.6,15.4,Piyush Chawla,0,17
1442,17,2,2019-100mb00000000149-10d5663944a911,Piyush Chawla,2024-100mb00000003106-047b3989df9b11,2,1,2,0,1,1,15.6,15.4,Anshul Kamboj,0,18
1439,77,1,2019-100mb00000000170-9429250944ae11,Quinton De Kock,2018-100mb00000000019-80e59e32e99c11,13,2,5,0,11,8,2.1,0.1,K L Rahul,0,1
1439,77,1,2018-100mb00000000019-80e59e32e99c11,K L Rahul,2019-100mb00000000170-9429250944ae11,13,11,8,0,2,5,2.1,0.1,Quinton De Kock,0,2
1439,77,1,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2018-100mb00000000019-80e59e32e99c11,8,3,5,1,4,8,4.2,2.2,K L Rahul,0,3
1439,77,1,2018-100mb00000000019-80e59e32e99c11,K L Rahul,2018-100mb00000000023-201fd633e99d11,8,4,8,1,3,5,4.2,2.2,Marcus Stoinis,0,4
1439,77,1,2018-100mb00000000019-80e59e32e99c11,K L Rahul,2018-100mb00000000017-5e389774e99c11,36,14,17,0,22,17,9.6,4.3,Krunal Pandya,0,5
1439,77,1,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2018-100mb00000000019-80e59e32e99c11,36,22,17,0,14,17,9.6,4.3,K L Rahul,0,6
1439,77,1,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,2018-100mb00000000017-5e389774e99c11,9,7,4,0,2,4,11.2,10.1,Krunal Pandya,0,7
1439,77,1,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2019-100mb00000000136-9313d156449c11,9,2,4,0,7,4,11.2,10.1,Nicholas Pooran,0,8
1439,77,1,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,2022-100mb00000000985-f5950061a44811,99,41,22,3,55,30,19.6,11.3,Ayush Badoni,0,9
1439,77,1,2022-100mb00000000985-f5950061a44811,Ayush Badoni,2019-100mb00000000136-9313d156449c11,99,55,30,3,41,22,19.6,11.3,Nicholas Pooran,0,10
1439,20,2,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,2018-100mb00000000037-4e250de6f88a11,167,75,28,3,89,30,9.4,0.1,Travis Head,0,1
1439,20,2,2018-100mb00000000037-4e250de6f88a11,Travis Head,2019-100mb00000000212-9df3a24d44bc11,167,89,30,3,75,28,9.4,0.1,Abhishek Sharma,0,2
1443,18,1,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2020-100mb00000000533-e895f279639811,43,18,17,1,24,21,6.2,0.1,Yashasvi Jaiswal,0,1
1443,18,1,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,2019-100mb00000000182-b78f12ef44b611,43,24,21,1,18,17,6.2,0.1,Jos Buttler,0,2
1443,18,1,2019-100mb00000000190-c62cbae544b711,Sanju Samson,2019-100mb00000000182-b78f12ef44b611,6,2,3,1,3,8,8.1,6.3,Jos Buttler,0,3
1443,18,1,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2019-100mb00000000190-c62cbae544b711,6,3,8,1,2,3,8.1,6.3,Sanju Samson,0,4
